ExamId,Type,Date,TotalMarks,CourseId
807,Final,2025-11-02,30,279
808,Quiz,2025-03-05,30,67
809,Quiz,2025-05-31,50,91
810,Final,2025-06-23,100,717
811,Quiz,2025-06-16,100,47
812,Final,2025-08-04,20,493
813,Midterm,2025-08-27,100,87
814,Midterm,2025-09-17,30,663
815,Final,2025-03-25,20,870
816,Final,2025-03-04,30,385
817,Quiz,2025-05-01,30,142
818,Midterm,2025-07-25,20,928
819,Quiz,2025-05-10,20,459
820,Midterm,2025-09-01,20,931
821,Final,2025-11-30,50,706
822,Midterm,2025-02-28,50,855
823,Midterm,2025-03-22,20,610
824,Midterm,2025-02-02,20,749
825,Midterm,2025-11-28,30,733
826,Final,2025-09-20,100,194
827,Quiz,2025-12-17,50,327
828,Final,2025-12-15,100,765
829,Final,2025-05-14,30,643
830,Final,2025-04-02,50,932
831,Final,2025-02-02,30,950
832,Final,2025-03-31,20,764
833,Midterm,2025-03-02,100,598
834,Final,2025-04-08,100,412
835,Final,2025-05-20,20,763
836,Quiz,2025-11-25,20,44
837,Final,2025-04-11,100,786
838,Final,2025-04-04,100,876
839,Quiz,2025-05-27,20,566
840,Quiz,2025-08-09,20,326
841,Midterm,2025-11-12,20,889
842,Midterm,2025-11-15,20,844
843,Final,2025-10-15,50,953
844,Quiz,2025-02-17,30,424
845,Quiz,2025-11-26,50,430
846,Final,2025-07-31,50,421
847,Final,2025-07-22,30,205
848,Midterm,2025-12-20,20,169
849,Final,2025-05-11,30,481
850,Midterm,2025-02-22,100,461
851,Final,2025-11-09,100,323
852,Midterm,2025-12-13,50,746
853,Final,2025-05-15,100,24
854,Quiz,2025-07-22,30,937
855,Final,2026-01-01,20,33
856,Final,2025-10-07,30,779
857,Quiz,2025-01-28,20,687
858,Final,2025-05-27,50,313
859,Final,2025-11-05,100,414
860,Midterm,2025-08-06,50,931
861,Quiz,2025-10-20,100,206
862,Quiz,2025-01-03,20,191
863,Midterm,2025-02-02,50,642
864,Final,2025-07-18,30,409
865,Quiz,2025-09-01,50,868
866,Final,2025-04-16,100,787
867,Midterm,2025-07-29,50,588
868,Final,2025-11-28,30,921
869,Midterm,2025-10-17,100,442
870,Final,2025-09-16,100,675
871,Midterm,2025-12-27,20,740
872,Midterm,2025-06-29,20,657
873,Quiz,2025-02-12,30,235
874,Quiz,2025-09-24,100,489
875,Midterm,2025-09-11,20,589
876,Final,2025-02-04,100,569
877,Final,2025-02-01,100,695
878,Midterm,2025-07-06,100,700
879,Midterm,2025-08-06,30,369
880,Final,2025-02-10,20,443
881,Midterm,2025-11-25,30,797
882,Final,2025-01-08,20,405
883,Final,2025-02-27,20,440
884,Quiz,2025-01-06,30,98
885,Final,2025-02-15,30,663
886,Final,2025-07-08,30,440
887,Midterm,2025-11-26,30,438
888,Final,2025-01-31,50,43
889,Final,2025-10-26,30,675
890,Midterm,2025-11-20,100,198
891,Midterm,2025-02-18,50,681
892,Midterm,2025-07-30,100,627
893,Midterm,2025-08-02,50,916
894,Midterm,2025-01-06,100,85
895,Midterm,2025-02-08,20,202
896,Quiz,2025-09-23,100,908
897,Midterm,2025-03-23,100,27
898,Quiz,2025-04-30,100,739
899,Midterm,2025-11-23,50,879
900,Midterm,2025-06-04,100,99
901,Midterm,2025-06-07,20,707
902,Quiz,2025-04-10,100,934
903,Final,2025-12-02,100,648
904,Midterm,2025-04-18,50,641
905,Final,2025-06-27,30,158
906,Final,2025-09-12,100,717
907,Quiz,2025-06-17,20,905
908,Midterm,2025-08-26,50,286
909,Quiz,2025-02-20,50,162
910,Midterm,2025-04-27,50,474
911,Midterm,2025-10-26,20,351
912,Final,2025-05-10,20,795
913,Final,2025-11-14,30,678
914,Midterm,2025-02-13,50,295
915,Final,2025-01-22,100,266
916,Midterm,2025-09-21,30,419
917,Midterm,2025-11-07,20,935
918,Final,2025-03-16,100,589
919,Quiz,2025-02-19,50,563
920,Quiz,2025-08-24,20,12
921,Final,2025-10-28,50,728
922,Final,2025-04-06,50,860
923,Midterm,2025-06-02,100,357
924,Quiz,2025-10-26,30,699
925,Final,2025-11-14,100,245
926,Midterm,2025-08-13,100,478
927,Quiz,2025-03-04,20,240
928,Midterm,2025-07-12,20,166
929,Midterm,2025-04-01,100,519
930,Midterm,2025-05-10,30,222
931,Quiz,2025-02-26,100,437
932,Quiz,2025-01-22,20,355
933,Quiz,2025-09-18,100,773
934,Quiz,2025-06-04,50,887
935,Final,2025-05-05,20,111
936,Midterm,2025-03-21,20,213
937,Final,2025-07-21,50,7
938,Final,2025-06-08,20,634
939,Quiz,2025-12-06,30,524
940,Final,2025-08-20,30,128
941,Quiz,2025-09-04,100,552
942,Midterm,2025-02-08,20,853
943,Midterm,2025-04-05,100,855
944,Quiz,2025-12-03,50,644
945,Quiz,2025-12-11,30,78
946,Midterm,2025-08-06,30,419
947,Midterm,2025-03-07,100,152
948,Final,2025-01-11,30,699
949,Final,2025-01-16,30,847
950,Quiz,2025-07-25,30,303
951,Quiz,2025-11-26,100,841
952,Midterm,2025-06-06,50,845
953,Quiz,2025-01-29,100,624
954,Final,2025-04-19,20,146
955,Midterm,2025-11-24,30,215
956,Midterm,2025-12-13,50,311
957,Midterm,2025-04-29,30,527
958,Final,2025-01-16,30,472
959,Quiz,2025-09-11,20,197
960,Final,2025-06-04,20,781
961,Final,2025-09-12,50,117
962,Final,2026-01-01,20,869
963,Final,2025-05-11,50,792
964,Final,2025-11-23,30,505
965,Final,2025-02-01,20,917
966,Final,2025-08-31,100,938
967,Midterm,2025-04-20,20,399
968,Final,2025-07-07,50,432
969,Midterm,2025-02-17,30,391
970,Midterm,2025-04-07,100,87
971,Final,2025-06-04,20,255
972,Midterm,2025-05-18,100,642
973,Quiz,2025-12-20,30,357
974,Final,2025-01-14,20,828
975,Midterm,2025-08-26,20,98
976,Final,2025-10-23,20,464
977,Final,2025-02-21,100,837
978,Quiz,2025-08-05,20,659
979,Quiz,2025-05-24,100,750
980,Midterm,2025-02-17,50,676
981,Final,2025-01-03,20,51
982,Final,2025-08-16,50,501
983,Final,2025-04-10,20,819
984,Final,2025-11-25,30,12
985,Quiz,2025-02-10,100,779
986,Midterm,2025-02-25,20,403
987,Final,2025-09-15,30,543
988,Final,2025-03-13,100,470
989,Quiz,2025-03-15,30,945
990,Quiz,2025-10-18,100,809
991,Final,2025-09-14,50,828
992,Final,2025-02-18,30,745
993,Quiz,2025-03-25,50,291
994,Quiz,2025-05-23,100,60
995,Quiz,2025-12-25,30,289
996,Final,2025-08-20,50,657
997,Quiz,2025-05-18,50,715
998,Quiz,2025-08-12,20,611
999,Midterm,2025-11-30,100,682
1000,Midterm,2025-07-18,100,178
1001,Midterm,2025-07-06,100,755
1002,Quiz,2025-01-09,50,172
1003,Final,2025-10-07,100,921
1004,Final,2025-03-02,20,193
1005,Final,2025-09-19,20,391
1006,Midterm,2025-04-12,20,396
1007,Quiz,2025-10-03,20,842
1008,Midterm,2025-11-02,20,821
1009,Midterm,2025-12-18,100,525
1010,Final,2025-06-16,100,394
1011,Final,2025-08-22,30,38
1012,Midterm,2025-08-19,20,648
1013,Midterm,2025-01-24,20,236
1014,Midterm,2025-12-18,30,292
1015,Midterm,2025-03-19,50,293
1016,Quiz,2025-08-06,20,99
1017,Quiz,2025-04-16,30,317
1018,Quiz,2025-07-07,30,402
1019,Quiz,2025-02-21,20,599
1020,Quiz,2025-09-09,100,843
1021,Final,2025-08-31,50,583
1022,Final,2025-08-20,20,889
1023,Quiz,2025-12-26,50,780
1024,Final,2025-02-16,30,376
1025,Midterm,2025-12-21,30,942
1026,Final,2025-01-31,20,620
1027,Midterm,2025-02-11,20,419
1028,Quiz,2025-06-11,30,816
1029,Final,2025-09-02,50,292
1030,Final,2025-03-30,50,41
1031,Final,2025-02-23,100,678
1032,Midterm,2025-04-05,30,590
1033,Final,2025-09-09,100,952
1034,Final,2025-12-18,100,192
1035,Quiz,2025-10-03,50,908
1036,Final,2025-01-09,100,678
1037,Midterm,2025-06-02,20,570
1038,Quiz,2025-12-13,20,446
1039,Midterm,2025-02-17,50,921
1040,Midterm,2025-11-04,30,539
1041,Quiz,2025-03-18,30,812
1042,Quiz,2025-02-21,50,67
1043,Quiz,2025-01-03,50,663
1044,Final,2025-10-05,100,112
1045,Final,2025-08-01,20,148
1046,Midterm,2025-01-04,100,441
1047,Quiz,2025-08-18,20,943
1048,Final,2025-07-08,50,409
1049,Final,2025-01-08,50,682
1050,Final,2025-08-15,100,375
1051,Final,2025-01-19,50,865
1052,Final,2025-01-27,50,720
1053,Final,2025-03-10,30,388
1054,Quiz,2025-05-26,100,315
1055,Quiz,2025-05-05,20,629
1056,Midterm,2025-10-16,20,494
1057,Final,2025-09-04,20,718
1058,Final,2025-12-23,100,163
1059,Midterm,2025-06-15,20,119
1060,Quiz,2025-12-28,30,673
1061,Quiz,2025-03-27,30,278
1062,Quiz,2025-10-09,50,811
1063,Final,2025-10-01,20,610
1064,Final,2025-12-11,30,900
1065,Final,2025-08-24,20,867
1066,Midterm,2025-05-01,20,357
1067,Midterm,2025-08-18,100,495
1068,Quiz,2025-10-08,30,245
1069,Final,2025-07-04,20,227
1070,Final,2025-04-12,30,471
1071,Final,2025-10-30,30,229
1072,Final,2025-02-10,50,46
1073,Midterm,2025-09-15,20,627
1074,Quiz,2025-08-31,100,524
1075,Final,2025-02-02,50,679
1076,Final,2025-05-07,50,185
1077,Quiz,2025-04-21,100,824
1078,Final,2025-05-09,100,22
1079,Quiz,2025-10-27,100,248
1080,Final,2025-08-25,50,225
1081,Midterm,2025-10-16,50,671
1082,Quiz,2025-06-25,100,283
1083,Midterm,2025-03-14,30,78
1084,Final,2025-05-30,20,547
1085,Midterm,2025-08-26,30,142
1086,Final,2025-09-22,20,876
1087,Midterm,2025-10-24,100,137
1088,Final,2025-09-14,20,626
1089,Final,2025-04-04,30,700
1090,Final,2025-06-01,50,399
1091,Quiz,2025-02-16,100,326
1092,Final,2025-09-16,50,717
1093,Midterm,2025-02-12,30,752
1094,Final,2025-08-08,30,155
1095,Midterm,2025-08-07,30,206
1096,Final,2025-01-15,100,925
1097,Final,2025-01-19,30,936
1098,Final,2025-06-24,50,934
1099,Quiz,2025-06-26,50,827
1100,Midterm,2025-06-29,30,750
1101,Midterm,2025-11-24,100,596
1102,Quiz,2025-01-14,50,811
1103,Midterm,2025-01-19,20,447
1104,Quiz,2025-06-10,100,940
1105,Quiz,2025-10-08,100,155
1106,Midterm,2025-01-12,100,929
1107,Final,2025-06-09,50,674
1108,Quiz,2025-11-07,30,49
1109,Quiz,2025-06-29,20,898
1110,Quiz,2025-03-11,30,30
1111,Final,2025-04-07,100,61
1112,Final,2025-12-05,20,357
1113,Quiz,2025-04-06,20,540
1114,Midterm,2025-07-12,100,820
1115,Final,2025-06-20,30,898
1116,Quiz,2025-07-11,100,290
1117,Final,2025-05-16,20,942
1118,Final,2025-08-28,50,913
1119,Quiz,2025-01-07,100,394
1120,Midterm,2025-02-12,100,736
1121,Final,2025-09-28,50,627
1122,Midterm,2025-06-24,30,419
1123,Midterm,2025-01-30,30,546
1124,Final,2025-06-04,100,103
1125,Final,2025-05-12,50,357
1126,Final,2025-12-13,20,853
1127,Midterm,2025-01-29,20,813
1128,Final,2025-04-17,30,121
1129,Final,2025-05-26,20,710
1130,Midterm,2025-08-28,100,381
1131,Quiz,2025-10-16,20,299
1132,Quiz,2025-08-18,100,374
1133,Quiz,2025-02-10,20,733
1134,Midterm,2025-09-02,50,590
1135,Quiz,2025-11-23,30,882
1136,Quiz,2025-04-07,100,598
1137,Final,2025-09-15,50,486
1138,Quiz,2025-01-15,50,494
1139,Midterm,2025-08-13,100,462
1140,Quiz,2025-01-30,20,305
1141,Midterm,2025-06-30,30,477
1142,Quiz,2025-07-15,50,598
1143,Quiz,2025-06-15,30,753
1144,Final,2025-12-01,20,56
1145,Final,2025-05-25,50,231
1146,Midterm,2025-04-10,30,22
1147,Quiz,2025-02-28,50,32
1148,Midterm,2025-09-22,50,114
1149,Quiz,2025-07-25,50,193
1150,Midterm,2025-04-13,50,603
1151,Final,2025-01-14,50,213
1152,Quiz,2025-12-10,100,793
1153,Quiz,2025-03-23,50,828
1154,Quiz,2025-11-16,100,332
1155,Final,2025-09-21,30,633
1156,Final,2025-09-23,100,117
1157,Midterm,2025-08-01,30,806
1158,Final,2025-03-22,100,951
1159,Final,2025-03-17,50,220
1160,Final,2025-02-17,50,32
1161,Quiz,2025-04-06,100,411
1162,Midterm,2025-12-15,20,567
1163,Quiz,2025-03-24,20,109
1164,Final,2025-05-09,50,843
1165,Midterm,2025-02-05,50,14
1166,Midterm,2025-06-19,30,707
1167,Quiz,2025-06-17,20,220
1168,Midterm,2025-12-11,20,745
1169,Final,2025-11-19,50,888
1170,Final,2025-05-10,20,511
1171,Midterm,2025-02-18,30,352
1172,Quiz,2025-01-17,50,725
1173,Quiz,2025-06-25,100,485
1174,Quiz,2025-03-25,100,543
1175,Midterm,2025-02-03,20,926
1176,Midterm,2025-05-29,20,261
1177,Final,2025-12-25,20,464
1178,Final,2025-10-28,20,424
1179,Final,2025-12-05,100,207
1180,Final,2025-02-13,20,294
1181,Quiz,2025-12-21,20,99
1182,Quiz,2025-01-27,50,898
1183,Quiz,2025-07-01,30,638
1184,Midterm,2025-02-02,30,662
1185,Quiz,2025-10-24,50,383
1186,Final,2025-02-10,100,669
1187,Quiz,2025-12-23,50,244
1188,Final,2025-06-23,50,228
1189,Midterm,2025-05-06,30,456
1190,Midterm,2025-04-10,100,616
1191,Midterm,2025-09-29,20,188
1192,Final,2025-01-23,30,750
1193,Quiz,2025-03-20,100,407
1194,Final,2025-03-14,30,825
1195,Final,2025-05-27,20,257
1196,Quiz,2025-03-02,30,855
1197,Midterm,2025-05-11,30,16
1198,Quiz,2025-05-15,100,520
1199,Final,2025-08-10,50,646
1200,Final,2025-12-10,20,725
1201,Midterm,2025-03-08,30,745
1202,Midterm,2025-09-05,20,41
1203,Quiz,2025-05-10,30,362
1204,Final,2025-07-03,30,558
1205,Final,2025-09-15,20,866
1206,Final,2025-11-07,20,851
1207,Final,2025-02-02,30,599
1208,Quiz,2025-03-21,30,77
1209,Final,2025-03-26,100,316
1210,Quiz,2025-05-22,100,706
1211,Final,2025-05-14,20,478
1212,Midterm,2025-02-10,50,101
1213,Midterm,2025-09-17,100,553
1214,Midterm,2025-06-06,100,931
1215,Midterm,2025-10-11,50,361
1216,Midterm,2025-05-09,30,297
1217,Quiz,2025-12-13,50,816
1218,Midterm,2025-06-02,30,852
1219,Final,2025-09-19,20,84
1220,Final,2025-01-29,30,554
1221,Final,2025-10-24,100,773
1222,Midterm,2025-01-20,50,706
1223,Midterm,2025-10-06,50,201
1224,Midterm,2025-02-28,100,365
1225,Final,2025-07-03,20,295
1226,Quiz,2025-07-26,50,285
1227,Final,2025-01-07,100,415
1228,Quiz,2025-09-30,30,202
1229,Midterm,2025-11-23,50,794
1230,Final,2025-08-17,100,122
1231,Midterm,2025-01-28,30,192
1232,Final,2025-02-13,50,305
1233,Final,2025-05-23,50,881
1234,Midterm,2025-04-26,30,437
1235,Quiz,2025-08-20,20,497
1236,Quiz,2025-12-08,30,178
1237,Quiz,2025-07-08,100,281
1238,Midterm,2025-09-07,20,666
1239,Final,2025-08-18,20,115
1240,Final,2025-11-30,30,621
1241,Final,2025-04-23,100,417
1242,Final,2025-02-22,20,937
1243,Midterm,2025-12-07,30,484
1244,Final,2025-08-18,30,72
1245,Quiz,2025-09-28,100,296
1246,Midterm,2025-07-24,30,107
1247,Final,2025-03-10,100,905
1248,Midterm,2025-10-05,20,556
1249,Final,2025-06-22,100,579
1250,Final,2025-06-08,50,462
1251,Quiz,2025-02-20,100,370
1252,Midterm,2025-07-24,20,878
1253,Final,2025-03-22,30,42
1254,Final,2025-11-03,30,900
1255,Final,2025-04-24,20,474
1256,Midterm,2025-03-17,20,469
1257,Midterm,2025-07-02,30,260
1258,Midterm,2025-01-03,30,441
1259,Midterm,2025-05-25,100,838
1260,Midterm,2025-09-08,20,853
1261,Quiz,2025-09-23,50,103
1262,Quiz,2025-06-02,20,173
1263,Midterm,2025-01-20,30,127
1264,Final,2025-06-14,30,568
1265,Midterm,2025-02-26,100,122
1266,Final,2025-05-04,20,533
1267,Midterm,2025-01-25,30,829
1268,Midterm,2025-04-17,100,796
1269,Quiz,2025-09-03,100,314
1270,Final,2025-04-14,20,180
1271,Midterm,2025-10-28,30,234
1272,Quiz,2025-08-19,20,499
1273,Midterm,2025-04-23,50,290
1274,Quiz,2025-01-04,100,74
1275,Quiz,2025-11-16,30,126
1276,Quiz,2025-07-23,50,61
1277,Final,2025-07-16,20,78
1278,Final,2025-12-14,20,24
1279,Final,2025-12-02,30,538
1280,Final,2025-12-30,30,533
1281,Final,2025-10-27,20,273
1282,Midterm,2025-04-17,30,707
1283,Quiz,2025-09-05,20,313
1284,Midterm,2025-11-03,20,450
1285,Quiz,2025-10-11,30,40
1286,Midterm,2025-03-08,30,775
1287,Midterm,2025-03-04,20,641
1288,Midterm,2025-09-18,100,548
1289,Quiz,2025-02-15,30,724
1290,Quiz,2025-07-05,100,948
1291,Final,2025-12-19,100,209
1292,Final,2025-10-26,100,157
1293,Quiz,2025-04-19,20,848
1294,Midterm,2025-12-03,30,923
1295,Final,2025-09-17,30,639
1296,Final,2025-11-29,50,443
1297,Quiz,2025-09-22,100,293
1298,Final,2025-02-07,50,663
1299,Quiz,2025-05-11,100,288
1300,Final,2025-10-19,30,257
1301,Final,2025-07-23,20,95
1302,Final,2025-11-11,50,251
1303,Final,2025-04-26,30,508
1304,Quiz,2025-01-08,50,549
1305,Quiz,2025-01-01,100,704
1306,Midterm,2025-11-01,30,112
1307,Quiz,2025-03-17,30,515
1308,Final,2025-10-13,30,324
1309,Midterm,2025-03-14,20,662
1310,Final,2025-12-14,30,380
1311,Final,2025-05-05,50,311
1312,Midterm,2025-02-02,30,124
1313,Quiz,2025-08-05,20,602
1314,Midterm,2025-08-25,30,596
1315,Quiz,2025-07-19,20,908
1316,Final,2025-12-21,30,563
1317,Final,2025-01-11,20,893
1318,Quiz,2025-09-04,100,179
1319,Final,2025-10-23,100,185
1320,Midterm,2025-05-24,30,396
1321,Midterm,2025-12-21,50,169
1322,Final,2025-02-02,50,667
1323,Quiz,2025-07-30,100,348
1324,Final,2025-12-14,30,408
1325,Midterm,2025-04-14,30,89
1326,Quiz,2025-12-24,30,208
1327,Midterm,2025-10-05,30,805
1328,Quiz,2025-06-03,100,396
1329,Midterm,2025-11-08,30,499
1330,Midterm,2025-03-10,30,881
1331,Midterm,2025-12-05,20,327
1332,Final,2025-12-20,20,449
1333,Final,2025-07-01,30,20
1334,Midterm,2025-09-27,100,40
1335,Midterm,2025-12-02,30,118
1336,Final,2025-06-07,100,328
1337,Final,2025-05-25,100,609
1338,Midterm,2025-12-20,100,351
1339,Midterm,2025-03-27,100,166
1340,Midterm,2025-06-05,30,539
1341,Quiz,2025-02-09,50,93
1342,Midterm,2025-02-03,50,946
1343,Final,2025-06-21,100,428
1344,Final,2025-05-22,50,489
1345,Quiz,2025-08-23,30,50
1346,Midterm,2025-10-12,20,862
1347,Final,2025-01-10,20,268
1348,Final,2025-10-02,50,285
1349,Midterm,2025-09-14,50,188
1350,Midterm,2025-02-17,50,553
1351,Quiz,2025-11-08,30,691
1352,Midterm,2025-03-15,50,888
1353,Midterm,2025-10-09,50,609
1354,Final,2025-04-18,100,431
1355,Final,2025-02-02,100,788
1356,Midterm,2025-02-08,20,481
1357,Quiz,2025-06-09,50,10
1358,Quiz,2025-11-28,50,267
1359,Quiz,2025-10-28,20,370
1360,Final,2025-11-11,50,417
1361,Midterm,2025-10-19,50,911
1362,Final,2025-04-05,20,783
1363,Quiz,2025-09-04,50,6
1364,Midterm,2025-12-28,100,710
1365,Final,2025-12-06,100,702
1366,Final,2025-06-10,50,233
1367,Quiz,2025-09-16,50,196
1368,Quiz,2025-01-20,50,207
1369,Midterm,2025-05-15,30,159
1370,Final,2025-06-22,30,487
1371,Final,2025-09-17,20,951
1372,Final,2025-01-07,50,52
1373,Midterm,2025-03-27,20,913
1374,Final,2025-08-17,100,364
1375,Quiz,2025-03-13,20,658
1376,Final,2025-03-16,100,249
1377,Final,2025-10-06,100,454
1378,Final,2025-03-14,20,739
1379,Final,2025-09-25,100,582
1380,Midterm,2025-06-20,20,867
1381,Midterm,2025-01-02,20,643
1382,Midterm,2025-08-29,20,753
1383,Midterm,2025-10-01,30,506
1384,Quiz,2025-01-20,20,21
1385,Midterm,2025-09-08,30,743
1386,Final,2025-04-25,100,652
1387,Quiz,2025-04-24,50,706
1388,Quiz,2025-10-24,50,922
1389,Final,2025-12-14,20,267
1390,Midterm,2025-08-25,30,346
1391,Quiz,2025-09-17,50,597
1392,Final,2025-12-22,20,609
1393,Midterm,2025-03-10,30,786
1394,Quiz,2025-12-09,50,757
1395,Midterm,2025-03-31,100,947
1396,Final,2025-12-20,50,53
1397,Final,2025-12-27,20,403
1398,Final,2025-09-25,30,476
1399,Midterm,2025-04-27,30,810
1400,Quiz,2025-07-17,100,743
1401,Final,2025-08-23,20,180
1402,Midterm,2025-04-10,100,233
1403,Quiz,2025-03-13,30,38
1404,Midterm,2025-11-23,20,479
1405,Final,2025-01-12,50,822
1406,Quiz,2025-09-01,20,139
1407,Final,2025-08-07,20,485
1408,Quiz,2025-01-19,30,632
1409,Quiz,2025-01-21,100,569
1410,Midterm,2025-03-24,20,410
1411,Midterm,2025-06-07,20,129
1412,Quiz,2025-11-29,30,786
1413,Final,2025-06-22,20,38
1414,Midterm,2025-11-16,20,372
1415,Final,2025-10-07,30,883
1416,Final,2025-04-16,50,463
1417,Midterm,2025-12-06,20,214
1418,Final,2025-12-01,20,200
1419,Quiz,2025-06-30,30,850
1420,Final,2025-05-14,100,563
1421,Midterm,2025-08-05,30,5
1422,Midterm,2025-08-11,30,456
1423,Midterm,2025-06-29,100,808
1424,Midterm,2025-05-18,20,416
1425,Quiz,2025-03-28,50,858
1426,Final,2025-03-03,20,148
1427,Midterm,2025-06-23,20,477
1428,Midterm,2025-06-23,50,505
1429,Midterm,2025-06-08,50,777
1430,Quiz,2025-04-09,100,399
1431,Quiz,2025-04-08,20,741
1432,Midterm,2025-02-09,20,557
1433,Final,2025-11-23,50,443
1434,Midterm,2025-06-09,20,507
1435,Final,2025-06-27,50,678
1436,Quiz,2025-11-15,50,72
1437,Final,2025-08-30,100,380
1438,Quiz,2025-03-13,30,105
1439,Final,2025-06-20,100,278
1440,Final,2025-01-24,30,440
1441,Midterm,2025-02-13,100,562
1442,Midterm,2025-05-09,100,819
1443,Final,2025-04-12,100,598
1444,Quiz,2025-05-28,100,575
1445,Midterm,2025-07-05,50,771
1446,Quiz,2025-12-11,100,236
1447,Final,2025-12-28,50,803
1448,Midterm,2025-06-16,30,47
1449,Final,2025-04-08,100,249
1450,Final,2025-08-26,30,385
1451,Midterm,2025-11-01,30,734
1452,Quiz,2025-02-03,50,447
1453,Quiz,2025-08-06,50,81
1454,Midterm,2025-07-26,100,233
1455,Quiz,2025-01-09,100,604
1456,Quiz,2025-05-12,30,667
1457,Quiz,2025-04-09,100,259
1458,Midterm,2026-01-01,30,375
1459,Quiz,2025-06-17,30,841
1460,Quiz,2025-05-19,20,681
1461,Midterm,2025-04-24,50,224
1462,Midterm,2025-05-17,50,329
1463,Final,2025-07-29,30,216
1464,Final,2025-02-17,100,408
1465,Midterm,2025-09-13,100,194
1466,Quiz,2025-08-08,100,923
1467,Final,2025-04-09,100,526
1468,Quiz,2025-07-29,100,464
1469,Midterm,2025-11-05,100,109
1470,Quiz,2025-04-09,30,13
1471,Quiz,2025-12-01,30,239
1472,Midterm,2025-07-30,100,856
1473,Final,2025-03-30,30,493
1474,Quiz,2025-07-25,100,153
1475,Midterm,2025-03-23,30,871
1476,Midterm,2025-10-21,20,474
1477,Final,2025-12-12,100,543
1478,Midterm,2025-10-12,20,584
1479,Final,2025-06-15,100,458
1480,Final,2025-05-16,100,396
1481,Quiz,2025-11-06,100,105
1482,Quiz,2025-11-16,20,107
1483,Final,2025-11-08,30,887
1484,Midterm,2025-01-13,30,743
1485,Midterm,2025-11-02,30,298
1486,Final,2025-01-24,20,317
1487,Quiz,2025-07-25,100,882
1488,Quiz,2025-01-27,30,447
1489,Quiz,2025-02-20,100,826
1490,Midterm,2025-03-25,30,461
1491,Quiz,2025-01-28,20,759
1492,Midterm,2025-07-26,20,445
1493,Final,2025-10-20,50,221
1494,Final,2025-04-24,30,639
1495,Final,2025-02-01,100,675
1496,Final,2025-07-20,20,30
1497,Midterm,2025-07-09,50,122
1498,Final,2025-08-12,20,487
1499,Midterm,2025-10-03,100,335
1500,Quiz,2025-04-27,20,605
1501,Quiz,2025-04-25,100,432
1502,Quiz,2025-06-05,20,866
1503,Final,2025-07-11,20,828
1504,Final,2025-07-19,50,403
1505,Final,2025-05-03,50,471
1506,Final,2025-02-03,100,93
1507,Final,2025-07-03,30,173
1508,Final,2025-02-05,50,767
1509,Quiz,2025-10-29,20,662
1510,Quiz,2025-01-29,20,645
1511,Final,2025-04-19,20,292
1512,Midterm,2025-01-29,50,749
1513,Final,2025-05-14,20,893
1514,Quiz,2025-02-28,100,435
1515,Quiz,2025-04-28,50,59
1516,Quiz,2025-04-22,100,952
1517,Quiz,2025-01-17,20,806
1518,Final,2025-06-10,100,708
1519,Quiz,2025-12-15,30,217
1520,Quiz,2025-04-26,100,619
1521,Midterm,2025-01-09,100,207
1522,Quiz,2025-01-14,100,831
1523,Final,2025-10-27,100,641
1524,Final,2025-03-21,20,906
1525,Midterm,2025-07-12,50,247
1526,Quiz,2025-11-24,50,160
1527,Quiz,2025-03-18,30,609
1528,Final,2025-04-29,20,415
1529,Quiz,2025-05-02,100,20
1530,Final,2025-03-09,100,409
1531,Quiz,2025-04-12,100,643
1532,Midterm,2025-06-19,50,847
1533,Quiz,2025-11-28,100,414
1534,Quiz,2025-02-18,50,803
1535,Midterm,2025-06-10,50,317
1536,Midterm,2025-06-16,50,355
1537,Quiz,2025-11-03,30,812
1538,Quiz,2025-09-24,50,693
1539,Midterm,2025-04-13,100,412
1540,Final,2025-11-22,100,384
1541,Quiz,2025-03-14,50,30
1542,Quiz,2025-04-27,50,101
1543,Final,2025-09-19,50,577
1544,Midterm,2025-10-27,30,401
1545,Final,2025-01-26,50,379
1546,Quiz,2025-11-21,30,453
1547,Quiz,2025-09-20,30,940
1548,Quiz,2025-02-22,50,585
1549,Final,2025-01-09,100,762
1550,Midterm,2025-08-06,30,468
1551,Quiz,2025-07-10,50,500
1552,Final,2025-03-17,20,382
1553,Final,2025-09-26,50,667
1554,Quiz,2025-11-29,50,159
1555,Quiz,2025-06-18,30,292
1556,Quiz,2025-07-31,100,167
1557,Final,2025-10-27,100,93
1558,Quiz,2025-11-19,20,850
1559,Midterm,2025-04-10,20,342
1560,Midterm,2025-09-22,30,230
1561,Final,2025-01-09,50,172
1562,Final,2025-09-26,50,716
1563,Midterm,2025-11-19,100,518
